name,recclass,mass,fall,year,id,latitude,longitude
Queen Alexandra Range 94252,H5,76.5,Found,1994,19890,-84,168
Queen Alexandra Range 97343,H5,76.2,Found,1997,20801,-84,168
Queen Alexandra Range 971043,LL5,76,Found,1997,20554,-84,168
Queen Alexandra Range 97444,LL5,76,Found,1997,20900,-84,168
Queen Alexandra Range 97397,LL5,75.8,Found,1997,20854,-84,168
Queen Alexandra Range 97053,Eucrite-unbr,75.1,Found,1997,20460,-84,168
Queen Alexandra Range 97805,LL5,74.7,Found,1997,21260,-84,168
Queen Alexandra Range 94673,L5,74.6,Found,1994,20304,-84,168
Queen Alexandra Range 97477,H6,74.4,Found,1997,20933,-84,168
Queen Alexandra Range 93720,L5,73.9,Found,1993,19805,-84,168
Queen Alexandra Range 94380,L5,73.8,Found,1994,20013,-84,168
Queen Alexandra Range 93692,H5,73.4,Found,1993,19779,-84,168
Queen Alexandra Range 93693,H5,73.4,Found,1993,19780,-84,168
Queen Alexandra Range 97080,LL6,73.4,Found,1997,20487,-84,168
Queen Alexandra Range 02167,L5,73.34,Found,2002,18980,-84,168
Queen Alexandra Range 97363,LL5,73.3,Found,1997,20821,-84,168
Queen Alexandra Range 99044,LL5,73.2,Found,1999,21496,-84,168
Queen Alexandra Range 99045,LL5,73.2,Found,1999,21497,-84,168
Queen Alexandra Range 94503,LL5,72.8,Found,1994,20135,-84,168
Queen Alexandra Range 97186,CV3,72.7,Found,1997,20644,-84,168
Queen Alexandra Range 97961,LL5,72.7,Found,1997,21415,-84,168
Queen Alexandra Range 94365,L6,72.6,Found,1994,19998,-84,168
Queen Alexandra Range 94366,CV3,72.6,Found,1994,19999,-84,168
Queen Alexandra Range 97580,LL5,72,Found,1997,21036,-84,168
Queen Alexandra Range 94244,L6,71.8,Found,1994,19882,-84,168
Queen Alexandra Range 97350,L6,71.2,Found,1997,20808,-84,168
Queen Alexandra Range 97611,LL5,71.1,Found,1997,21067,-84,168
Queen Alexandra Range 94718,L5,71,Found,1994,20349,-84,168
Queen Alexandra Range 97101,H6,70.9,Found,1997,20518,-84,168
Queen Alexandra Range 94413,H5,70.8,Found,1994,20046,-84,168
Queen Alexandra Range 93721,L5,70.6,Found,1993,19806,-84,168
Queen Alexandra Range 97812,LL5,70.5,Found,1997,21267,-84,168
Queen Alexandra Range 97329,LL5,70.4,Found,1997,20787,-84,168
Queen Alexandra Range 97173,LL5,70.2,Found,1997,20631,-84,168
Queen Alexandra Range 93527,H5,69.9,Found,1993,19615,-84,168
Queen Alexandra Range 97680,H6,69.9,Found,1997,21136,-84,168
Queen Alexandra Range 97430,Eucrite-br,69.7,Found,1997,20886,-84,168
Queen Alexandra Range 99781,L5,69.7,Found,1999,22227,-84,168
Queen Alexandra Range 971027,L6,69.6,Found,1997,20536,-84,168
Queen Alexandra Range 93369,L5,69.5,Found,1993,19457,-84,168
Queen Alexandra Range 97762,L6,69.4,Found,1997,21218,-84,168
Queen Alexandra Range 94473,L5,69,Found,1994,20105,-84,168
Queen Alexandra Range 971044,LL5,68.9,Found,1997,20555,-84,168
Queen Alexandra Range 93600,L5,68.7,Found,1993,19687,-84,168
Queen Alexandra Range 97976,LL5,68.6,Found,1997,21430,-84,168
Queen Alexandra Range 94418,L5,68.1,Found,1994,20051,-84,168
Queen Alexandra Range 97842,H5,68,Found,1997,21296,-84,168
Queen Alexandra Range 94629,L5,67.6,Found,1994,20260,-84,168
Queen Alexandra Range 94394,L5,67.5,Found,1994,20027,-84,168
Queen Alexandra Range 97990,CM2,67.3,Found,1997,21444,-84,168
Queen Alexandra Range 97068,LL5,66.5,Found,1997,20475,-84,168
Queen Alexandra Range 93461,L5,66.3,Found,1993,19549,-84,168
Queen Alexandra Range 94255,L6,66.1,Found,1994,19893,-84,168
Queen Alexandra Range 99459,H5,65.2,Found,1999,21905,-84,168
Queen Alexandra Range 97844,LL5,65,Found,1997,21298,-84,168
Queen Alexandra Range 97390,LL5,64.9,Found,1997,20847,-84,168
Queen Alexandra Range 99469,H5,64.3,Found,1999,21915,-84,168
Queen Alexandra Range 99612,LL5,64.3,Found,1999,22058,-84,168
Queen Alexandra Range 971026,H6,64,Found,1997,20535,-84,168
Queen Alexandra Range 99005,Eucrite-br,64,Found,1999,21458,-84,168
Queen Alexandra Range 93460,H5,63.9,Found,1993,19548,-84,168
Queen Alexandra Range 94633,L5,63.9,Found,1994,20264,-84,168
Queen Alexandra Range 99684,L5,63.8,Found,1999,22130,-84,168
Queen Alexandra Range 94641,L5,63.6,Found,1994,20272,-84,168
Queen Alexandra Range 97088,LL4,63.3,Found,1997,20495,-84,168
Queen Alexandra Range 99175,L5,63.3,Found,1999,21626,-84,168
Queen Alexandra Range 93385,H6,62.9,Found,1993,19473,-84,168
Queen Alexandra Range 97772,LL5,62.9,Found,1997,21227,-84,168
Queen Alexandra Range 93374,L5,62.7,Found,1993,19462,-84,168
Queen Alexandra Range 93564,H5,62.6,Found,1993,19652,-84,168
Queen Alexandra Range 93565,L5,62.6,Found,1993,19653,-84,168
Queen Alexandra Range 99462,LL6,62.6,Found,1999,21908,-84,168
Queen Alexandra Range 97084,LL5,62.5,Found,1997,20491,-84,168
Queen Alexandra Range 94501,H6,62.1,Found,1994,20133,-84,168
Queen Alexandra Range 94552,L5,62,Found,1994,20184,-84,168
Queen Alexandra Range 94246,L5,61.9,Found,1994,19884,-84,168
Queen Alexandra Range 97275,LL5,61,Found,1997,20733,-84,168
Queen Alexandra Range 97060,LL5,60.8,Found,1997,20467,-84,168
Queen Alexandra Range 02166,H5,60.66,Found,2002,18979,-84,168
Queen Alexandra Range 94303,L5,60.5,Found,1994,19938,-84,168
Queen Alexandra Range 94291,L5,60.4,Found,1994,19927,-84,168
Queen Alexandra Range 97441,LL5,60.2,Found,1997,20897,-84,168
Queen Alexandra Range 93503,H5,59.9,Found,1993,19591,-84,168
Queen Alexandra Range 94620,L5,59.9,Found,1994,20251,-84,168
Queen Alexandra Range 97079,LL5,59.9,Found,1997,20486,-84,168
Queen Alexandra Range 99610,L6,59.5,Found,1999,22056,-84,168
Queen Alexandra Range 93502,H5,59.3,Found,1993,19590,-84,168
Queen Alexandra Range 97190,LL5,59.2,Found,1997,20648,-84,168
Queen Alexandra Range 97174,LL5,58.8,Found,1997,20632,-84,168
Queen Alexandra Range 97806,LL5,58.7,Found,1997,21261,-84,168
Queen Alexandra Range 02169,LL4,58.48,Found,2002,18982,-84,168
Queen Alexandra Range 97940,L5,58.4,Found,1997,21394,-84,168
Queen Alexandra Range 94379,LL5,58.2,Found,1994,20012,-84,168
Queen Alexandra Range 97286,LL5,58.2,Found,1997,20744,-84,168
Queen Alexandra Range 971028,LL5,58.1,Found,1997,20537,-84,168
Queen Alexandra Range 94661,L5,57.9,Found,1994,20292,-84,168
Queen Alexandra Range 97065,LL5,57.9,Found,1997,20472,-84,168
Queen Alexandra Range 97213,LL5,57.9,Found,1997,20671,-84,168
Queen Alexandra Range 99035,LL5,57.8,Found,1999,21487,-84,168
Queen Alexandra Range 94245,LL6,57.2,Found,1994,19883,-84,168
Queen Alexandra Range 94570,L4-an,57.2,Found,1994,20201,-84,168
Queen Alexandra Range 93685,H5,57.1,Found,1993,19772,-84,168
Queen Alexandra Range 94630,L5,56.9,Found,1994,20261,-84,168
Queen Alexandra Range 94634,L5,56.9,Found,1994,20265,-84,168
Queen Alexandra Range 99119,H5,56.9,Found,1999,21571,-84,168
Queen Alexandra Range 971021,LL5,56.8,Found,1997,20530,-84,168
Queen Alexandra Range 97574,LL5,56.5,Found,1997,21030,-84,168
Queen Alexandra Range 97670,H4,56.5,Found,1997,21126,-84,168
Queen Alexandra Range 97642,LL5,56.3,Found,1997,21098,-84,168
Queen Alexandra Range 94677,L5,55.9,Found,1994,20308,-84,168
Queen Alexandra Range 94347,L5,55.8,Found,1994,19981,-84,168
Queen Alexandra Range 97730,LL5,55.7,Found,1997,21186,-84,168
Queen Alexandra Range 99446,H6,55.5,Found,1999,21892,-84,168
Queen Alexandra Range 93674,L5,55.4,Found,1993,19761,-84,168
Queen Alexandra Range 97110,H5,55.2,Found,1997,20568,-84,168
Queen Alexandra Range 93705,L3.4,55,Found,1993,19791,-84,168
Queen Alexandra Range 97690,LL5,55,Found,1997,21146,-84,168
Queen Alexandra Range 99576,LL5,55,Found,1999,22022,-84,168
Queen Alexandra Range 99125,L5,54.6,Found,1999,21577,-84,168
Queen Alexandra Range 97395,LL5,54.5,Found,1997,20852,-84,168
Queen Alexandra Range 97387,LL5,54.3,Found,1997,20844,-84,168
Queen Alexandra Range 99827,LL5,54.2,Found,1999,22272,-84,168
Queen Alexandra Range 97178,LL5,53.8,Found,1997,20636,-84,168
Queen Alexandra Range 97211,H5,53.6,Found,1997,20669,-84,168
Queen Alexandra Range 93592,H5,53.5,Found,1993,19679,-84,168
Queen Alexandra Range 94529,L5,53.4,Found,1994,20161,-84,168
Queen Alexandra Range 93423,L5,53.3,Found,1993,19511,-84,168
Queen Alexandra Range 94581,L6,53.3,Found,1994,20212,-84,168
Queen Alexandra Range 97942,LL6,52.9,Found,1997,21396,-84,168
Queen Alexandra Range 93549,L4,52.7,Found,1993,19637,-84,168
Queen Alexandra Range 97470,LL5,52.7,Found,1997,20926,-84,168
Queen Alexandra Range 99038,CV3,52.7,Found,1999,21490,-84,168
Queen Alexandra Range 971003,LL5,52.4,Found,1997,20511,-84,168
Queen Alexandra Range 99325,LL5,52.4,Found,1999,21775,-84,168
Queen Alexandra Range 93466,LL5,52.2,Found,1993,19554,-84,168
Queen Alexandra Range 94306,L6,52.2,Found,1994,19941,-84,168
Queen Alexandra Range 97810,LL5,52.1,Found,1997,21265,-84,168
Queen Alexandra Range 93462,L5,52,Found,1993,19550,-84,168
Queen Alexandra Range 97802,LL5,52,Found,1997,21257,-84,168
Queen Alexandra Range 97289,Aubrite-an,51.9,Found,1997,20747,-84,168
Queen Alexandra Range 94441,H6,51.8,Found,1994,20073,-84,168
Queen Alexandra Range 99619,LL5,51.8,Found,1999,22065,-84,168
Queen Alexandra Range 97947,L5,51.6,Found,1997,21401,-84,168
Queen Alexandra Range 02180,LL4,51.54,Found,2002,18992,-84,168
Queen Alexandra Range 97945,LL5,51.1,Found,1997,21399,-84,168
Queen Alexandra Range 97126,LL5,51,Found,1997,20584,-84,168
Queen Alexandra Range 02165,H5,50.99,Found,2002,18978,-84,168
Queen Alexandra Range 97247,LL5,50.7,Found,1997,20705,-84,168
Queen Alexandra Range 97348,Aubrite-an,50.7,Found,1997,20806,-84,168
Queen Alexandra Range 02168,H5,50.63,Found,2002,18981,-84,168
Queen Alexandra Range 94409,H5,50.6,Found,1994,20042,-84,168
Queen Alexandra Range 93368,L5,50.4,Found,1993,19456,-84,168
Queen Alexandra Range 97550,H6,50.4,Found,1997,21006,-84,168
Queen Alexandra Range 93740,L5,50.1,Found,1993,19825,-84,168
Queen Alexandra Range 97665,LL5,50.1,Found,1997,21121,-84,168
Queen Alexandra Range 97590,LL5,49.4,Found,1997,21046,-84,168
Queen Alexandra Range 97912,LL5,49.3,Found,1997,21366,-84,168
Queen Alexandra Range 97975,LL5,49.1,Found,1997,21429,-84,168
Queen Alexandra Range 99784,LL5,49,Found,1999,22230,-84,168
Queen Alexandra Range 99825,L6,48.9,Found,1999,22270,-84,168
Queen Alexandra Range 93386,H5,48.8,Found,1993,19474,-84,168
Queen Alexandra Range 97593,LL5,48.8,Found,1997,21049,-84,168
Queen Alexandra Range 97983,LL5,48.8,Found,1997,21437,-84,168
Queen Alexandra Range 93676,H5,48.6,Found,1993,19763,-84,168
Queen Alexandra Range 93371,L5,48.5,Found,1993,19459,-84,168
Queen Alexandra Range 99447,LL5,48.5,Found,1999,21893,-84,168
Queen Alexandra Range 93356,L5,48.4,Found,1993,19444,-84,168
Queen Alexandra Range 97501,LL5,48.3,Found,1997,20957,-84,168
Queen Alexandra Range 94279,L5,48.2,Found,1994,19915,-84,168
Queen Alexandra Range 97736,LL5,48.1,Found,1997,21192,-84,168
Queen Alexandra Range 99058,Howardite,48,Found,1999,21510,-84,168
Queen Alexandra Range 93628,H5,47.8,Found,1993,19715,-84,168
Queen Alexandra Range 97231,LL5,47.6,Found,1997,20689,-84,168
Queen Alexandra Range 97351,LL5,47.5,Found,1997,20809,-84,168
Queen Alexandra Range 97874,LL5,47.5,Found,1997,21328,-84,168
Queen Alexandra Range 99323,LL5,47.5,Found,1999,21773,-84,168
Queen Alexandra Range 94621,L5,47.2,Found,1994,20252,-84,168
Queen Alexandra Range 97261,LL5,47.2,Found,1997,20719,-84,168
Queen Alexandra Range 94769,L5,47,Found,1994,20399,-84,168
Queen Alexandra Range 99891,LL5,47,Found,1999,22335,-84,168
Queen Alexandra Range 97243,LL5,46.9,Found,1997,20701,-84,168
Queen Alexandra Range 97324,LL5,46.9,Found,1997,20782,-84,168
Queen Alexandra Range 97851,L5,46.9,Found,1997,21305,-84,168
Queen Alexandra Range 99041,LL5,46.9,Found,1999,21493,-84,168
Queen Alexandra Range 99042,LL5,46.9,Found,1999,21494,-84,168
Queen Alexandra Range 99615,LL5,46.9,Found,1999,22061,-84,168
Queen Alexandra Range 93730,L5,46.6,Found,1993,19815,-84,168
Queen Alexandra Range 93735,L5,46.3,Found,1993,19820,-84,168
Queen Alexandra Range 93752,H5,45.9,Found,1993,19837,-84,168
Queen Alexandra Range 97745,L6,45.9,Found,1997,21201,-84,168
Queen Alexandra Range 94502,H6,45.8,Found,1994,20134,-84,168
Queen Alexandra Range 93405,L5,45.5,Found,1993,19493,-84,168
Queen Alexandra Range 99036,LL5,45.5,Found,1999,21488,-84,168
Queen Alexandra Range 93739,L5,45.2,Found,1993,19824,-84,168
Queen Alexandra Range 97158,LL5,45.2,Found,1997,20616,-84,168
Queen Alexandra Range 97159,LL5,45.2,Found,1997,20617,-84,168
Queen Alexandra Range 99043,L6,44.8,Found,1999,21495,-84,168
Queen Alexandra Range 97172,LL5,44.6,Found,1997,20630,-84,168
Queen Alexandra Range 97855,LL5,44.3,Found,1997,21309,-84,168
Queen Alexandra Range 94579,L6,43.9,Found,1994,20210,-84,168
Queen Alexandra Range 97738,LL5,43.7,Found,1997,21194,-84,168
Queen Alexandra Range 93726,H5,43.6,Found,1993,19811,-84,168
Queen Alexandra Range 97249,LL5,43.6,Found,1997,20707,-84,168
Queen Alexandra Range 97941,LL5,43.6,Found,1997,21395,-84,168
Queen Alexandra Range 99177,CR2,43.6,Found,1999,21628,-84,168
Queen Alexandra Range 97171,LL5,43.5,Found,1997,20629,-84,168
Queen Alexandra Range 97334,LL5,43.5,Found,1997,20792,-84,168
Queen Alexandra Range 97977,L6,43.4,Found,1997,21431,-84,168
Queen Alexandra Range 97325,LL5,43.3,Found,1997,20783,-84,168
Queen Alexandra Range 99683,H5,43.3,Found,1999,22129,-84,168
Queen Alexandra Range 94290,L6,43.2,Found,1994,19926,-84,168
Queen Alexandra Range 94304,L5,43.1,Found,1994,19939,-84,168
Queen Alexandra Range 97402,LL5,43,Found,1997,20859,-84,168
Queen Alexandra Range 94393,L5,42.7,Found,1994,20026,-84,168
Queen Alexandra Range 97514,LL5,42.5,Found,1997,20970,-84,168
Queen Alexandra Range 93450,L5,42.3,Found,1993,19538,-84,168
